RecordID,Species,Latitude_original,Longitude_original,Country_parsed,State_parsed,LocalGovernmentAreas,Year,Month,Day
b861d6ce-3085-487e-8707-06c6fcc2e063,Rhinella marina,-28.69779705,153.2821495,Australia,New South Wales,Lismore (C),1980,1,1
b22f0fa9-327b-41bd-9033-ac3f3e55b13c,Rhinella marina,-28.54979468,153.4332451,Australia,New South Wales,Byron (A),1980,1,1
ad4364de-c0e3-4d74-ae12-3325cc5afe63,Rhinella marina,-29.77433549,153.2978499,Australia,New South Wales,Clarence Valley (A),2004,7,1
30f8e181-5a35-437f-9941-bc8ff704f9d7,Rhinella marina,-28.60012051,153.5574531,Australia,New South Wales,Byron (A),2004,7,1
d1f1f7d5-f793-4c3d-94a6-99d5112cd292,Rhinella marina,-28.79773439,153.3271212,Australia,New South Wales,Lismore (C),2004,7,1
0d6db32d-103a-4b34-9497-cfe1689c3d79,Rhinella marina,-28.28576432,153.5715077,Australia,New South Wales,Tweed (A),2004,7,1
fc4e7052-7ff1-499a-b02e-a867e3aecef4,Rhinella marina,-28.34504192,153.2491939,Australia,New South Wales,Tweed (A),1980,1,1
efc38885-6374-4375-9ee8-06d35ee3bdce,Rhinella marina,-28.76632526,153.1917299,Australia,New South Wales,Lismore (C),1980,1,1
2ec7ff80-e771-4e24-b0d2-6a6652c9b573,Rhinella marina,-28.41335708,153.3356951,Australia,New South Wales,Tweed (A),2004,7,1
60f30262-d275-4363-a602-694b35fdf354,Rhinella marina,-31.46150511,152.8514764,Australia,New South Wales,Port Macquarie-Hastings (A),2004,7,1
a0f8b755-2697-4a0c-96c1-13648eb09905,Rhinella marina,-30.70543239,152.912985,Australia,New South Wales,Nambucca (A),2004,7,1
dd539fd8-badc-4b96-8f24-b1566fcdb11a,Rhinella marina,-28.69691353,153.5034053,Australia,New South Wales,Byron (A),2004,7,1
87e81ed6-1f75-4936-beb7-97639d5e1faf,Rhinella marina,-28.77477317,153.5255688,Australia,New South Wales,Ballina (A),2004,7,1
921b293b-6db0-4ac2-aa54-d716e1857956,Rhinella marina,-28.83615535,153.117328,Australia,New South Wales,Richmond Valley (A),2004,7,1
9b088ee4-8f65-401e-8aa3-10c808101f81,Rhinella marina,-28.78060274,153.4760388,Australia,New South Wales,Ballina (A),2004,7,1
8cf02dab-7e8a-48fe-a931-6c63c5005af3,Rhinella marina,-28.23701495,153.5124812,Australia,New South Wales,Tweed (A),2004,7,1
f721b9db-1f5a-4b35-848c-608d1409ee9e,Rhinella marina,-28.80526205,153.487245,Australia,New South Wales,Ballina (A),2004,7,1
866ff4f6-0f9e-4c4f-a5ea-4beaf9e79448,Rhinella marina,-28.90136019,153.4946355,Australia,New South Wales,Ballina (A),1980,1,1
c12da9b8-19de-4063-bc97-d6a1ba2179f4,Rhinella marina,-28.66645695,153.3427903,Australia,New South Wales,Lismore (C),2004,7,1
f08a9e7d-1e16-4468-a733-d82486b87e42,Rhinella marina,-28.72229817,153.4741032,Australia,New South Wales,Byron (A),1980,1,1
b0a7c727-bffb-47e1-9048-99952bad1b1a,Rhinella marina,-28.65104113,153.4551363,Australia,New South Wales,Byron (A),2004,7,1
bd5ede7b-41ad-42b9-854b-29cb3c2d5e42,Rhinella marina,-28.78060277,153.5444854,Australia,New South Wales,Ballina (A),2004,7,1
1ec9abb5-c7c3-4f58-ae09-f486b74aaf84,Rhinella marina,-28.82343289,153.4814295,Australia,New South Wales,Ballina (A),2004,7,1
a10d4909-233f-43bd-8c75-d8d30c7fa7fa,Rhinella marina,-28.35241906,153.5693505,Australia,New South Wales,Tweed (A),2004,7,1
fb4e39e2-05c0-4f4f-82ef-e7f320f07c7b,Rhinella marina,-29.420082,153.2500252,Australia,New South Wales,Clarence Valley (A),2004,7,1
2d05c60b-c3d3-463e-a71f-faba55dae2c5,Rhinella marina,-28.79131002,153.3509159,Australia,New South Wales,Lismore (C),2004,7,1
c14e1e99-6e40-4ccf-b420-9369bd898b5d,Rhinella marina,-28.59583753,153.5450798,Australia,New South Wales,Byron (A),2004,7,1
f9483c0f-f876-4cf8-a247-114b889527a5,Rhinella marina,-28.80320757,153.5052242,Australia,New South Wales,Ballina (A),2004,7,1
81388af2-2ce6-4957-8495-e8941609bfe7,Rhinella marina,-28.8611473,153.4713169,Australia,New South Wales,Ballina (A),2004,7,1
784a1190-a397-491f-be9b-d1b0047fb515,Rhinella marina,-28.64295079,153.629075,Australia,New South Wales,Byron (A),2004,7,1
5e6cec1e-923f-41c2-b422-83965ccf8589,Rhinella marina,-28.87170594,153.3864052,Australia,New South Wales,Ballina (A),1980,1,1
0d924ae3-8db9-463c-82aa-5f5ed1972d87,Rhinella marina,-28.87932022,153.396042,Australia,New South Wales,Ballina (A),2004,7,1
704e0c82-823f-4e65-bc0a-2a424fa9bd6f,Rhinella marina,-28.75673356,153.3827637,Australia,New South Wales,Lismore (C),2004,7,1
1f7ad4e3-32e9-4063-89fa-5e71b1dd833c,Rhinella marina,-28.70600668,153.4767897,Australia,New South Wales,Byron (A),2004,7,1
ce7945f1-d64e-4ed3-bedb-ca3eb42df331,Rhinella marina,-29.00308202,153.4499011,Australia,New South Wales,Richmond Valley (A),2004,7,1
7343a659-7503-4589-b347-6fccbec21e61,Rhinella marina,-28.32157504,153.4555285,Australia,New South Wales,Tweed (A),2004,7,1
fb8ac6c5-effd-4098-baec-689dd1529aab,Rhinella marina,-28.3131574,153.3397324,Australia,New South Wales,Tweed (A),2004,7,1
843349e5-d2b1-4d9b-9267-ad6d01cd4843,Rhinella marina,-29.43840402,153.3591234,Australia,New South Wales,Clarence Valley (A),1980,1,1
8a851d66-d573-4c21-bf7b-6f653ea37a01,Rhinella marina,-28.39295302,153.307997,Australia,New South Wales,Tweed (A),2004,7,1
f8361926-10fb-462a-9941-bd0ed0bc8764,Rhinella marina,-28.74693272,153.2200454,Australia,New South Wales,Lismore (C),2004,7,1
4cf9f5f2-15a6-4b08-ad9c-5b6b6851fdfe,Rhinella marina,-31.89944258,152.4631485,Australia,New South Wales,Greater Taree (C),1980,1,1
05dd082a-a78f-4791-8bba-e6949a315f30,Rhinella marina,-28.65092195,153.3963636,Australia,New South Wales,Lismore (C),2004,7,1
8e9cddab-9f10-4042-a1af-c23b9065f658,Rhinella marina,-28.78412248,153.4790986,Australia,New South Wales,Ballina (A),2004,7,1
47a91e3f-2e90-4b02-a78d-8829f7e12ff1,Rhinella marina,-28.64735278,153.3653993,Australia,New South Wales,Lismore (C),2004,7,1
f44389a8-b118-435c-a52b-da559f442d18,Rhinella marina,-28.84651344,153.3628131,Australia,New South Wales,Lismore (C),2004,7,1
65ddfd7d-db1e-4524-9c8b-a60527892da4,Rhinella marina,-28.3426871,153.3673417,Australia,New South Wales,Tweed (A),1980,1,1
e1a4a8b6-a088-4507-aaec-11e41abf8810,Rhinella marina,-28.27615735,153.5783925,Australia,New South Wales,Tweed (A),2004,7,1
9f17300c-d9d9-4b68-a04d-3c35522acb43,Rhinella marina,-28.61059017,153.5605464,Australia,New South Wales,Byron (A),2004,7,1
9f59905d-2d78-4b2a-a855-838d7e01566b,Rhinella marina,-28.37692707,152.9674659,Australia,New South Wales,Kyogle (A),1980,1,1
71a1bccd-ba3f-4a05-a053-cba6e19677ea,Rhinella marina,-28.25152205,153.5571461,Australia,New South Wales,Tweed (A),2004,7,1
6c2a91e4-075c-47f0-b255-b932dabe711c,Rhinella marina,-28.86507309,153.3404462,Australia,New South Wales,Lismore (C),2004,7,1
ad76b652-35dd-41ec-a373-7a0f4dfc0cfa,Rhinella marina,-28.77117995,153.5907857,Australia,New South Wales,Ballina (A),2004,7,1
f41fa051-9aa4-4195-9441-88d8355608d5,Rhinella marina,-28.25129128,153.2826254,Australia,New South Wales,Tweed (A),2004,7,1
82158c2f-159c-48d1-b3f9-5aa3b383a7a1,Rhinella marina,-28.69526359,153.3498755,Australia,New South Wales,Lismore (C),2004,7,1
e01511df-2387-4d16-b4ab-d43b4c8f30c7,Rhinella marina,-28.93919357,153.4365764,Australia,New South Wales,Ballina (A),2004,7,1
a6efb32f-5da7-4600-a202-c08eb30b8dd1,Rhinella marina,-28.67079044,153.3785177,Australia,New South Wales,Lismore (C),2004,7,1
fb6274c8-0af6-44bb-b06b-43abc666b47f,Rhinella marina,-28.81189194,153.2578789,Australia,New South Wales,Lismore (C),2004,7,1
a8c852af-fa07-4746-999a-aec616a794f4,Rhinella marina,-28.32174791,153.4577611,Australia,New South Wales,Tweed (A),2004,7,1
4c7cc497-ea93-45da-9ff2-1e057a3b8e07,Rhinella marina,-28.7390734,153.4919492,Australia,New South Wales,Ballina (A),1980,1,1
db8d131d-0a78-4c97-927f-117fa1078f22,Rhinella marina,-28.74847992,153.4294384,Australia,New South Wales,Lismore (C),2004,7,1
8cec4c8c-13c0-4931-8867-8e59231b4ffa,Rhinella marina,-28.31863031,153.3689999,Australia,New South Wales,Tweed (A),2004,7,1
bdd212e1-93fe-4d9d-b4ec-0a36c425578b,Rhinella marina,-28.9072429,153.3387966,Australia,New South Wales,Lismore (C),2004,7,1
b22f43b7-d54d-409f-a084-2242deee55f4,Rhinella marina,-28.19747802,153.5638182,Australia,New South Wales,Tweed (A),2004,7,1
7f5d170c-8240-412c-a807-d95ff3fde3ae,Rhinella marina,-28.52719002,153.4558501,Australia,New South Wales,Byron (A),1980,1,1
1b24ceae-97a7-4ec8-9f71-27b3de9e3c13,Rhinella marina,-28.89552996,153.2657309,Australia,New South Wales,Lismore (C),2004,7,1
a5ebe73f-0d18-4208-99f5-e3d0b6a49d00,Rhinella marina,-28.35893279,153.5649838,Australia,New South Wales,Tweed (A),1980,1,1
96dea509-5915-454d-bda8-c328621597af,Rhinella marina,-28.30985064,153.4653753,Australia,New South Wales,Tweed (A),2004,7,1
36f431db-e175-4bbd-88c6-e3807ade0e75,Rhinella marina,-28.30090333,153.3920805,Australia,New South Wales,Tweed (A),2004,7,1
85d93867-1ed3-48c2-8c43-5672299603ac,Rhinella marina,-28.76632526,153.1917299,Australia,New South Wales,Lismore (C),2004,7,1
1c7fd234-7a67-40ca-9967-66bdd624227b,Rhinella marina,-28.35396535,153.3754245,Australia,New South Wales,Tweed (A),2004,7,1
c631949a-aacb-483c-8035-dcf74fd78b10,Rhinella marina,-28.88053945,153.2976159,Australia,New South Wales,Lismore (C),2004,7,1
274773c3-ec7c-46ae-b4e2-0a53c42328fd,Rhinella marina,-28.56521351,153.4149231,Australia,New South Wales,Byron (A),1980,1,1
9b1455a9-7d59-472a-a1ed-6dfdf4f529fc,Rhinella marina,-28.85555569,153.5617364,Australia,New South Wales,Ballina (A),2004,7,1
6db3bd23-e1f2-4513-b18a-f2a5541b1f3d,Rhinella marina,-28.6449733,153.6126567,Australia,New South Wales,Byron (A),2004,7,1
2de1b5e1-a6cb-4dbc-9ad4-df9c512ff05a,Rhinella marina,-28.45922064,153.1199866,Australia,New South Wales,Kyogle (A),2004,7,1
15202749-ac15-438a-a00b-098884e3c718,Rhinella marina,-28.82759704,153.5366592,Australia,New South Wales,Ballina (A),2004,7,1
794dffe0-fc08-4d76-8332-20b3c63d639d,Rhinella marina,-28.63717733,153.2321454,Australia,New South Wales,Lismore (C),1980,1,1
d218cd10-c408-48a8-b0c6-26dceb1abc6c,Rhinella marina,-28.63663743,153.5561943,Australia,New South Wales,Byron (A),1980,1,1
557a4202-fd99-4c7a-9837-a99591878dd1,Rhinella marina,-28.37026502,153.5431765,Australia,New South Wales,Tweed (A),2004,7,1
1f2612e2-77aa-45ad-868b-7c809198fc4f,Rhinella marina,-28.26306991,153.3916046,Australia,New South Wales,Tweed (A),2004,7,1
d42e914e-c4e5-4b91-8e9f-1d19cbdea3f4,Rhinella marina,-28.25593147,153.3701895,Australia,New South Wales,Tweed (A),2004,7,1
cdfe0b88-97ef-4698-9baa-b5d9c112aead,Rhinella marina,-28.82462264,153.4921372,Australia,New South Wales,Ballina (A),2004,7,1
082235ad-6c8a-43d9-b417-befa4fa97172,Rhinella marina,-28.28864958,153.5736335,Australia,New South Wales,Tweed (A),2004,7,1
36724e78-ac1d-42ba-bfd5-07f9076152d8,Rhinella marina,-28.30518608,153.2195697,Australia,New South Wales,Tweed (A),2004,7,1
aae16620-c6dd-480b-8605-7a1bb30fdea5,Rhinella marina,-28.27616103,153.5541702,Australia,New South Wales,Tweed (A),2004,7,1
78b9fc14-523f-4d09-9985-e084121d5b69,Rhinella marina,-28.72420179,153.5071778,Australia,New South Wales,Byron (A),1980,1,1
5c90f591-fd44-45f2-a7cd-eca9ce23501f,Rhinella marina,-28.25393358,153.5676923,Australia,New South Wales,Tweed (A),1980,1,1
934cc013-6f37-4b2e-a125-ab526a93bf6d,Rhinella marina,-28.82390825,153.2409847,Australia,New South Wales,Lismore (C),2004,7,1
157d3740-f642-44b0-aba5-450bafba7bc2,Rhinella marina,-28.86983151,153.1185612,Australia,New South Wales,Richmond Valley (A),2004,7,1
03bb17cf-7e1b-49bc-8b06-c00ecbb01031,Rhinella marina,-28.54348939,153.4708407,Australia,New South Wales,Byron (A),2004,7,1
609e2e6d-69d5-428d-8821-f7de01898815,Rhinella marina,-28.64913717,153.3210535,Australia,New South Wales,Lismore (C),2004,7,1
220ed273-cc9c-410a-a13e-448df24b434b,Rhinella marina,-28.79919392,153.300457,Australia,New South Wales,Lismore (C),2004,7,1
fa0b2990-b797-4658-9c8d-a31731858537,Rhinella marina,-28.23571016,153.5624983,Australia,New South Wales,Tweed (A),1980,1,1
b4805a9e-ed87-432d-964d-b7ba167b83a6,Rhinella marina,-28.66222465,153.4543036,Australia,New South Wales,Byron (A),2004,7,1
9f545b84-95d8-4f93-9d0c-fea8eff90e0d,Rhinella marina,-28.62712744,153.4903522,Australia,New South Wales,Byron (A),2004,7,1
74e8cf6f-7965-48dd-85a4-bacb9c6fcfd2,Rhinella marina,-28.81141605,153.2523132,Australia,New South Wales,Lismore (C),2004,7,1
c875c904-9b25-4849-8f55-6da87c75ae1f,Rhinella marina,-28.74724013,153.1590606,Australia,New South Wales,Lismore (C),2004,7,1
f2265218-7fab-41b3-8472-064fac8366ae,Rhinella marina,-28.70255653,153.4991566,Australia,New South Wales,Byron (A),2004,7,1
70cad607-92e3-4ea8-9ac0-d8ccebbefddb,Rhinella marina,-28.55859854,153.398029,Australia,New South Wales,Byron (A),2004,7,1
a42cb04d-2716-4b2b-8b99-7b6200dcd4af,Rhinella marina,-33.01977564,151.5989392,Australia,New South Wales,Lake Macquarie (C),1980,1,1
665ade1f-cfab-4b79-ae3f-725fb20cccc6,Rhinella marina,-28.66043983,153.3927944,Australia,New South Wales,Lismore (C),2004,7,1
15f2083c-ba4a-4658-a889-4e3c804e0b4d,Rhinella marina,-28.82533965,153.254358,Australia,New South Wales,Lismore (C),2004,7,1
be796a80-8a07-44f4-ab22-2296101d238b,Rhinella marina,-28.51844157,153.5388628,Australia,New South Wales,Byron (A),1980,1,1
0673793f-cdd7-4d8d-a02e-3fbdcb4295b1,Rhinella marina,-28.66876808,153.5528133,Australia,New South Wales,Byron (A),2004,7,1
ecb40739-005d-419c-bc4d-d4c04d620e7c,Rhinella marina,-28.70715262,153.1305808,Australia,New South Wales,Lismore (C),2004,7,1
651854a7-9aef-4a13-be0f-65c16c3f375e,Rhinella marina,-28.34016446,153.3651927,Australia,New South Wales,Tweed (A),2004,7,1
af91cd22-4232-4332-bb58-f3bd05767065,Rhinella marina,-28.60809181,153.5367517,Australia,New South Wales,Byron (A),2004,7,1
d90dcac7-953a-4383-b8d9-18d260016eaa,Rhinella marina,-28.26911365,153.4230332,Australia,New South Wales,Tweed (A),2004,7,1
00dda410-740e-4192-9a06-d95bc784a900,Rhinella marina,-28.49863661,153.5379413,Australia,New South Wales,Byron (A),2004,7,1
773bf50f-a4f1-410a-aac5-47338c1f2584,Rhinella marina,-28.71100355,153.4495448,Australia,New South Wales,Byron (A),2004,7,1
0c2be982-ee70-4f4c-a457-b162e4101d04,Rhinella marina,-28.40264937,153.379715,Australia,New South Wales,Tweed (A),1980,1,1
c3dd7544-d70f-400a-b95a-64fc6d4a9121,Rhinella marina,-28.72111575,153.2607342,Australia,New South Wales,Lismore (C),1980,1,1
4571028c-33d9-4725-9dd7-cc917252f30b,Rhinella marina,-28.87923133,153.5779168,Australia,New South Wales,Ballina (A),2004,7,1
fde9a325-5978-4c68-9dec-769ca763bbdf,Rhinella marina,-28.6522309,153.4445477,Australia,New South Wales,Byron (A),2004,7,1
a9cf01a1-c3d6-4517-8bc6-664ef0059aa8,Rhinella marina,-28.82173766,153.5077579,Australia,New South Wales,Ballina (A),2004,7,1
6ba0859b-6271-46b5-8f10-756d671b0eb8,Rhinella marina,-28.82554413,153.2437564,Australia,New South Wales,Lismore (C),2004,7,1
bf2f6970-2322-4fd8-a54b-ad5240791778,Rhinella marina,-28.59976364,153.5567392,Australia,New South Wales,Byron (A),2004,7,1
3afc6a87-0710-47ff-95c2-db5755f52530,Rhinella marina,-28.7824766,153.5854475,Australia,New South Wales,Ballina (A),2004,7,1
48a81582-99bf-4500-ab11-a270f5970c77,Rhinella marina,-28.64854256,153.5510286,Australia,New South Wales,Byron (A),1980,1,1
422fc91e-6c8c-4e8f-8f13-593938fd8651,Rhinella marina,-28.79722924,153.5447587,Australia,New South Wales,Ballina (A),2004,7,1
52ad3bb5-aabd-4059-b676-1626710e623b,Rhinella marina,-28.32933803,153.4403836,Australia,New South Wales,Tweed (A),2004,7,1
ae7ac637-aca9-4f6f-b551-1acc8cea2874,Rhinella marina,-28.18454772,153.452281,Australia,New South Wales,Tweed (A),2004,7,1
1d22f77e-41c1-4f20-95f3-8be555481376,Rhinella marina,-28.59381505,153.5385363,Australia,New South Wales,Byron (A),2004,7,1
9b89e33a-3177-4538-948e-4e9fab1adb2d,Rhinella marina,-28.83821527,153.4431127,Australia,New South Wales,Ballina (A),2004,7,1
049c9140-65ba-4094-8eac-0c8a93fdbed5,Rhinella marina,-28.77903214,153.5562834,Australia,New South Wales,Ballina (A),2004,7,1
c05cd3f0-b519-43ab-88f2-e207ecc4ef6f,Rhinella marina,-28.36062819,153.5736021,Australia,New South Wales,Tweed (A),2004,7,1
ce7dd234-415d-4638-89f4-4e42f805b1b2,Rhinella marina,-28.34754115,153.5391313,Australia,New South Wales,Tweed (A),1980,1,1
85489c0c-169c-47c4-bc04-e039cd03d956,Rhinella marina,-29.43313926,153.3597341,Australia,New South Wales,Clarence Valley (A),2004,7,1
3218a6f7-2949-46b9-baf1-75afa9127755,Rhinella marina,-28.74265041,153.4960635,Australia,New South Wales,Ballina (A),2004,7,1
516ae5db-1aac-4f2c-a7cf-61e66294c151,Rhinella marina,-28.93288795,153.4356247,Australia,New South Wales,Ballina (A),1980,1,1
a262ce67-4d0b-4a16-9f48-1dd780dd91ba,Rhinella marina,-28.37300077,153.1719803,Australia,New South Wales,Tweed (A),2004,7,1
8bb21a1a-9141-40b3-b636-aeef51bdf8b7,Rhinella marina,-28.20171139,153.5621294,Australia,New South Wales,,2004,7,1
8aca5d43-48f1-4b18-88fd-6aefec2ccb2d,Rhinella marina,-28.73512501,153.4001867,Australia,New South Wales,Lismore (C),2004,7,1
b88cd949-b098-4e1b-bca6-08e5963500dc,Rhinella marina,-28.87491794,153.3359409,Australia,New South Wales,Lismore (C),2004,7,1
0330aa12-a878-49d8-87d2-59eb1d546cb7,Rhinella marina,-28.73539207,152.9621116,Australia,New South Wales,Richmond Valley (A),1980,1,1
e1b1ea8d-d8ff-46c0-9f37-e234017a3763,Rhinella marina,-28.547891,153.3925563,Australia,New South Wales,Byron (A),2004,7,1
28adef24-ffcf-40f2-89f1-053b9cacbcf3,Rhinella marina,-28.88883725,153.0459039,Australia,New South Wales,Richmond Valley (A),1980,1,1
e1956392-2d65-4d8c-bddb-93f143a49887,Rhinella marina,-28.73289462,153.5704216,Australia,New South Wales,Ballina (A),2004,7,1
ac725a55-c1db-49db-8c7d-10496a7f3a16,Rhinella marina,-28.38689124,153.5643693,Australia,New South Wales,Tweed (A),2004,7,1
a84a5d6d-d6fa-4ec5-a8c7-a59d6ed39df7,Rhinella marina,-29.43983167,153.3618598,Australia,New South Wales,Clarence Valley (A),1980,1,1
c3535437-8ce7-4e07-ba8f-6689362d8ae0,Rhinella marina,-28.95070408,153.4067493,Australia,New South Wales,Ballina (A),2004,7,1
b3b346c5-2674-489b-9620-60bd6cc65e38,Rhinella marina,-28.54796168,153.460371,Australia,New South Wales,Byron (A),2004,7,1
123536df-1b92-4670-b388-06090e3786f0,Rhinella marina,-29.40468681,153.35258,Australia,New South Wales,Clarence Valley (A),2004,7,1
635f3ae9-c2e6-4f7b-9c06-7a4ff884cebf,Rhinella marina,-28.64365164,153.4395609,Australia,New South Wales,Byron (A),1980,1,1
0ffb8a22-e738-40bb-b04b-d044c5668666,Rhinella marina,-28.86709517,153.1377158,Australia,New South Wales,Richmond Valley (A),2004,7,1
a4ca8311-560b-4c21-b3c9-24ccf6eb566c,Rhinella marina,-28.83544125,153.4312727,Australia,New South Wales,Ballina (A),1980,1,1
96e7d544-b60e-4779-8791-a42ae3c02764,Rhinella marina,-28.83973157,153.1950609,Australia,New South Wales,Lismore (C),2004,7,1
1cc3eb75-a924-4863-b3ac-070f7ac42734,Rhinella marina,-28.39905649,153.5149799,Australia,New South Wales,Tweed (A),2004,7,1
84704b51-47c8-4455-97e2-2f77b1f2d4a7,Rhinella marina,-28.95213166,153.3923537,Australia,New South Wales,Ballina (A),1980,1,1
78ca20f7-1d70-49b2-9803-0a1bf2d20322,Rhinella marina,-28.66400873,153.2405089,Australia,New South Wales,Lismore (C),1980,1,1
bd6284c1-725b-445f-bcce-50008fcbf374,Rhinella marina,-28.18553148,153.4563117,Australia,New South Wales,Tweed (A),1980,1,1
b2d53673-77a9-45e7-95f3-396c26ae0305,Rhinella marina,-28.35872433,153.368762,Australia,New South Wales,Tweed (A),2004,7,1
c9d5f25e-dd6f-4049-9d73-3dee3924725e,Rhinella marina,-28.6755491,153.2274219,Australia,New South Wales,Lismore (C),2004,7,1
45a37c5a-7701-493a-9c5d-7f9b596bdaf4,Rhinella marina,-28.81141608,153.2639465,Australia,New South Wales,Lismore (C),2004,7,1
a092dfe7-f15f-497a-a098-39b35ccd4386,Rhinella marina,-28.82033969,153.5424628,Australia,New South Wales,Ballina (A),2004,7,1
aeeb71d1-3569-45e1-a1f6-dedfffb9df1e,Rhinella marina,-28.73574911,153.07585,Australia,New South Wales,Lismore (C),2004,7,1
79da3407-5c5a-439e-858f-a04013d1724b,Rhinella marina,-30.45274676,152.9042838,Australia,New South Wales,Bellingen (A),2004,7,1
420fda27-6644-472d-824c-b2dbdfc34c22,Rhinella marina,-28.65142752,153.3824362,Australia,New South Wales,Lismore (C),2004,7,1
6f7a89c1-0bf9-4080-aa13-617a76e553c6,Rhinella marina,-28.80380191,153.2979728,Australia,New South Wales,Lismore (C),1980,1,1
7b1ff6fd-47f9-40b9-831d-042f24cd1288,Rhinella marina,-28.57798382,153.5276406,Australia,New South Wales,Byron (A),2004,7,1
fd8c0d1b-714a-4ff9-9443-7b20c4936537,Rhinella marina,-28.3869204,152.6450488,Australia,New South Wales,Kyogle (A),2004,7,1
2664d381-246f-49b8-86db-166144cc9697,Rhinella marina,-28.43641298,152.6301771,Australia,New South Wales,Kyogle (A),2004,7,1
f8c52d08-3efe-4bda-bbf5-52e443f4cd2b,Rhinella marina,-28.82126734,153.4001905,Australia,New South Wales,Ballina (A),2004,7,1
cde04eea-7f3f-4c43-9894-54b36fa4cbf3,Rhinella marina,-28.19094257,153.4414898,Australia,New South Wales,Tweed (A),2004,7,1
1185ce82-2184-4a06-a96b-5aa4a65a8f7b,Rhinella marina,-28.54027696,153.4350298,Australia,New South Wales,Byron (A),2004,7,1
4ebfbbcd-e44d-4324-9eb6-13dfccf86a04,Rhinella marina,-29.11063356,153.4281286,Australia,New South Wales,Richmond Valley (A),2004,7,1
e1427e08-3f46-4047-85a0-cfb0595cdcf2,Rhinella marina,-28.8912476,153.5224752,Australia,New South Wales,Ballina (A),2004,7,1
788fa0b2-8e89-4372-8a18-78dccc5d420d,Rhinella marina,-28.58846119,153.5331825,Australia,New South Wales,Byron (A),2004,7,1
74083424-abf6-4f30-ade6-c23707c7509d,Rhinella marina,-29.1348741,153.316329,Australia,New South Wales,Richmond Valley (A),2004,7,1
1df7d4a0-f0ae-4a06-a728-e3e697083b8f,Rhinella marina,-28.9073088,153.492256,Australia,New South Wales,Ballina (A),2004,7,1
60668f4a-7623-4af8-9c12-9aadc5675f44,Rhinella marina,-28.72432791,153.2208783,Australia,New South Wales,Lismore (C),2004,7,1
8f2a34aa-04bb-4502-bef9-43fe1200e8c3,Rhinella marina,-31.44191934,152.874126,Australia,New South Wales,Port Macquarie-Hastings (A),1980,1,1
bb1784e2-5227-4ae9-9d9c-82af4d49117b,Rhinella marina,-28.79459122,153.5081633,Australia,New South Wales,Ballina (A),1980,1,1
39fada4f-d37d-437f-9e51-c0625b190348,Rhinella marina,-31.44948912,152.9188153,Australia,New South Wales,Port Macquarie-Hastings (A),1980,1,1
272ccd83-9d6e-4a95-9263-125a2b0cfdb6,Rhinella marina,-28.30340144,153.2244475,Australia,New South Wales,Tweed (A),1980,1,1
094dd426-0a95-4180-a9c1-27c97988ae01,Rhinella marina,-28.89279327,153.1246288,Australia,New South Wales,Richmond Valley (A),2004,7,1
e44379ea-ec7d-4a93-91b2-199a327cc803,Rhinella marina,-28.31434737,153.4289622,Australia,New South Wales,Tweed (A),2004,7,1
858d07a8-71fa-4cfe-9e0c-41629ff6eca3,Rhinella marina,-28.87685158,153.3910098,Australia,New South Wales,Ballina (A),2004,7,1
a084c7e7-0899-4dfd-a6f5-90559b835fc2,Rhinella marina,-28.83030298,153.2223412,Australia,New South Wales,Lismore (C),2004,7,1
569fe44b-69bf-4fa6-98e8-86ab8aa3ffca,Rhinella marina,-29.41663185,153.3599564,Australia,New South Wales,Clarence Valley (A),2004,7,1
435764ca-ac3d-43a4-861d-900140bd47b0,Rhinella marina,-28.66555586,153.518906,Australia,New South Wales,Byron (A),1980,1,1
8e7e822a-17b1-458f-8cfb-1d2bc0b2701a,Rhinella marina,-29.44209219,153.3678084,Australia,New South Wales,Clarence Valley (A),2004,7,1
169ed2d5-dc6b-4683-b002-ade6acb01e1a,Rhinella marina,-28.32017732,153.5081983,Australia,New South Wales,Tweed (A),2004,7,1
fc78c67d-4147-425f-9dcc-f43cad7eab81,Rhinella marina,-28.57751553,153.4648918,Australia,New South Wales,Byron (A),2004,7,1
50fe6ffe-24fa-4c55-a92a-7aa7e5ab1da6,Rhinella marina,-28.32005821,153.4804775,Australia,New South Wales,Tweed (A),2004,7,1
c74e1026-6901-47a6-b4b6-58de7ff2f784,Rhinella marina,-28.40914748,153.3383051,Australia,New South Wales,Tweed (A),1980,1,1
f75074bd-62b3-4a10-9942-58b0343947d0,Rhinella marina,-28.34992032,153.3535334,Australia,New South Wales,Tweed (A),2004,7,1
e8ec5a96-45e9-493e-8502-433e1000750b,Rhinella marina,-28.88648854,153.474291,Australia,New South Wales,Ballina (A),2004,7,1
13176d46-f18a-43f3-abfe-329ada9cf0b5,Rhinella marina,-36.0482926,146.9606124,Australia,New South Wales,Albury (C),1980,1,1
85d86d68-77b3-4532-be50-93893a22ff76,Rhinella marina,-28.86432959,153.3891416,Australia,New South Wales,Ballina (A),2004,7,1
abddf244-64a9-4498-9b71-b609d9efa266,Rhinella marina,-28.3594384,153.5545978,Australia,New South Wales,Tweed (A),2004,7,1
cecfef53-5ddb-4ea2-9e27-4531bfdf36b4,Rhinella marina,-28.51076395,153.5428691,Australia,New South Wales,Byron (A),2004,7,1
2454a328-fe4e-445d-94da-ff9d45b1136c,Rhinella marina,-28.88789186,153.3104846,Australia,New South Wales,Lismore (C),2004,7,1
